,ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）,address
310652,38206-5003-141.zip,202302131028,西条市禎瑞,257-6,,,西条市禎瑞257-6
310653,38206-5003-141.zip,202302131028,西条市禎瑞,257-7,,,西条市禎瑞257-7
310654,38206-5003-141.zip,202302131028,西条市禎瑞,257-9,,,西条市禎瑞257-9
310655,38206-5003-141.zip,202302131028,西条市禎瑞,257-10,,,西条市禎瑞257-10
310656,38206-5003-141.zip,202302131028,西条市禎瑞,257-11,,,西条市禎瑞257-11
310657,38206-5003-141.zip,202302131028,西条市禎瑞,257-13,,,西条市禎瑞257-13
310658,38206-5003-141.zip,202302131028,西条市禎瑞,257-14,,,西条市禎瑞257-14
310659,38206-5003-141.zip,202302131028,西条市禎瑞,257-15,,,西条市禎瑞257-15
310660,38206-5003-141.zip,202302131028,西条市禎瑞,257-16,,,西条市禎瑞257-16
310661,38206-5003-141.zip,202302131028,西条市禎瑞,258-1,,,西条市禎瑞258-1
310662,38206-5003-141.zip,202302131028,西条市禎瑞,258-2,,,西条市禎瑞258-2
310663,38206-5003-141.zip,202302131028,西条市禎瑞,258-3,,,西条市禎瑞258-3
310664,38206-5003-141.zip,202302131028,西条市禎瑞,258-5,,,西条市禎瑞258-5
310665,38206-5003-141.zip,202302131028,西条市禎瑞,258-6,,,西条市禎瑞258-6
310666,38206-5003-141.zip,202302131028,西条市禎瑞,258-7,,,西条市禎瑞258-7
310667,38206-5003-141.zip,202302131028,西条市禎瑞,258-8,,,西条市禎瑞258-8
310668,38206-5003-141.zip,202302131028,西条市禎瑞,258-9,,,西条市禎瑞258-9
310669,38206-5003-141.zip,202302131028,西条市禎瑞,259,,,西条市禎瑞259
310670,38206-5003-141.zip,202302131028,西条市禎瑞,260,,,西条市禎瑞260
310671,38206-5003-141.zip,202302131028,西条市禎瑞,261,,,西条市禎瑞261
310674,38206-5003-141.zip,202302131028,西条市禎瑞,262-2,,,西条市禎瑞262-2
310675,38206-5003-141.zip,202302131028,西条市禎瑞,262-3,,,西条市禎瑞262-3
310676,38206-5003-141.zip,202302131028,西条市禎瑞,262-4,,,西条市禎瑞262-4
310677,38206-5003-141.zip,202302131028,西条市禎瑞,262-6,,,西条市禎瑞262-6
310678,38206-5003-141.zip,202302131028,西条市禎瑞,262-7,,,西条市禎瑞262-7
310679,38206-5003-141.zip,202302131028,西条市禎瑞,262-8,,,西条市禎瑞262-8
310680,38206-5003-141.zip,202302131028,西条市禎瑞,262-9,,,西条市禎瑞262-9
310681,38206-5003-141.zip,202302131028,西条市禎瑞,262-10,,,西条市禎瑞262-10
310682,38206-5003-141.zip,202302131028,西条市禎瑞,262-11,,,西条市禎瑞262-11
